pid,s1_dwgt,s1_best_age_yrs,s1_age_intervals,s1_best_dob_m,s1_best_dob_y,s1_best_race,s1_best_gen,s1_empl,s1_locklevnat,s1_geo2011,s1_dc2011,s1_mdbdc2011,s1_prov2011,s1_intrv_c,s1_intrv_gen,s1_intrv_race,s1_intrv_dob_y,s1_intrv_lng1,s1_intrv_lng2,s1_intrv_lng3,s1_intrv_lng4,s1_intrv_lng5,s1_intrv_edu,s1_intrv_position,s1_intrv_years_exp_oth
"154852,698.1702117049472,38,2,10,1983,2,1,0,1,2,104,""DC4"",1,827,2,2,1999,10,11,,,,12,2,1"
"154882,9059.212428339843,70,4,-9,1951,2,1,0,1,-9,-9,""-9"",2,809,1,2,1983,10,11,,,,12,2,2"
"154945,4021.989485959551,38,2,7,1983,1,1,1,1,2,420,""DC20"",4,862,2,1,1995,4,11,,,,11,2,0"
"154960,1084.328414675459,71,4,-8,1950,1,1,0,1,2,599,""ETH"",5,871,1,1,1994,2,3,11,6,,26,2,2"
"154980,1084.328414675459,62,4,12,1959,1,1,0,1,1,521,""DC21"",5,867,2,1,1997,4,6,11,1,3,32,2,0"
"155007,2159.658147370428,55,3,5,1966,4,1,1,1,3,742,""DC42"",7,847,2,1,1987,11,6,3,,,26,2,0"
"155012,4119.154183113366,19,1,6,2002,1,2,0,1,2,798,""JHB"",7,871,1,1,1994,2,3,11,6,,26,2,2"
"155050,3379.697514191807,26,1,12,1995,1,1,1,1,3,933,""DC33"",9,801,2,1,1988,2,3,11,,,11,2,1"
"155086,124.1828994388728,19,1,8,2002,1,1,1,1,1,543,""DC43"",5,887,1,1,1986,2,3,11,,,26,2,1"
"155098,2811.266961823875,26,1,12,1995,1,1,1,1,-9,-9,""-9"",7,817,2,1,1984,4,11,,,,11,2,0"
"155116,5860.406664168729,28,1,9,1993,1,2,1,1,2,599,""ETH"",5,863,2,1,1996,1,11,3,,,12,2,1"
"155120,5746.152248238099,56,3,9,1965,1,1,1,1,2,797,""EKU"",7,857,2,1,1987,2,5,11,,,29,2,5"
"155134,2811.266961823875,64,4,-9,1957,1,2,0,1,-9,-9,""-9"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"155145,2158.638915514583,65,4,4,1956,1,2,1,1,2,830,""DC30"",8,861,2,1,1981,4,11,3,2,6,26,2,0"
"155185,12205.53571586513,35,2,7,1986,1,2,0,1,2,418,""DC18"",4,872,1,1,1972,5,6,11,3,,25,2,0"
"155279,4695.78012605152,29,1,4,1992,1,1,1,1,2,260,""BUF"",2,882,1,1,1994,11,6,,,,12,2,2"
"155285,6019.547497553832,51,3,9,1970,2,1,0,1,-9,-9,""-9"",3,812,2,1,1999,6,11,,,,12,2,0"
"155293,4675.039966875687,18,1,5,2003,1,1,1,1,1,543,""DC43"",5,831,1,1,1993,4,11,,,,12,2,2"
"155294,11147.64027906139,34,1,11,1987,1,1,1,1,-8,-8,""-8"",-8,867,2,1,1997,4,6,11,1,3,32,2,0"
"155311,3333.095655785117,33,1,3,1988,4,2,1,1,2,199,""CPT"",1,855,2,1,1987,6,4,11,,,12,2,5"
"155315,1416.109049043284,73,4,7,1948,1,2,0,1,2,831,""DC31"",8,801,2,1,1988,2,3,11,,,11,2,1"
"155329,615.9397925068824,32,1,10,1989,4,2,1,1,2,832,""DC32"",8,827,2,2,1999,10,11,,,,12,2,1"
"155369,2184.392320254188,40,2,7,1981,1,1,0,1,2,797,""EKU"",7,848,2,1,1995,4,11,,,,12,2,0"
"155408,2276.424467726778,-9,-9,-9,-9,1,2,0,1,-9,-9,""-9"",7,886,1,1,1997,4,11,3,,,12,2,0"
"155420,830.8360837991181,49,2,3,1972,1,1,1,1,-9,-9,""-9"",7,830,2,1,1995,3,6,11,,,6,2,0"
"155423,12205.53571586513,45,2,-8,1976,1,1,1,1,2,799,""TSH"",7,831,1,1,1993,4,11,,,,12,2,2"
"155437,211.11569372375,68,4,4,1953,1,1,0,1,1,935,""DC35"",9,885,1,1,1995,4,9,6,11,,26,2,3"
"155478,3690.229414610984,58,3,12,1963,1,1,0,1,1,947,""DC47"",9,862,2,1,1995,4,11,,,,11,2,0"
"155490,5860.406664168729,-8,-8,-8,-8,1,1,1,1,3,554,""DC24"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"155493,5577.523170273019,28,1,3,1993,1,2,1,1,1,213,""DC13"",2,824,2,2,1973,10,11,,,,12,2,10"
"155549,7073.243847584515,46,2,4,1975,1,2,0,1,1,934,""DC34"",9,869,2,1,1995,8,11,4,,,12,2,0"
"155556,13987.81540528042,31,1,1,1990,1,1,1,1,1,934,""DC34"",9,801,2,1,1988,2,3,11,,,11,2,1"
"155606,290.5780505573406,24,1,4,1997,1,2,1,1,2,307,""DC7"",3,846,2,1,1996,8,11,,,,25,-3,0"
"155632,2756.166582527725,56,3,9,1965,1,1,0,1,2,309,""DC9"",3,812,2,1,1999,6,11,,,,12,2,0"
"155635,1790.88201665002,59,3,3,1962,1,2,1,1,1,521,""DC21"",5,883,1,1,1986,3,11,,,,25,2,4"
"155676,706.8140140013271,36,2,10,1985,1,2,1,1,2,215,""DC15"",2,801,2,1,1988,2,3,11,,,11,2,1"
"155683,670.804554183062,60,4,1,1961,1,2,-8,1,2,199,""CPT"",1,801,2,1,1988,2,3,11,,,11,2,1"
"155727,38.90120287566684,56,3,6,1965,2,2,1,1,2,798,""JHB"",7,857,2,1,1987,2,5,11,,,29,2,5"
"155730,13573.03167971448,28,1,10,1993,2,1,1,1,-9,-9,""-9"",1,800,2,1,1980,2,11,3,6,1,12,2,0"
"155768,938.0680970658409,58,3,4,1963,1,2,0,1,2,499,""MAN"",4,840,2,1,1986,11,3,4,,,12,2,6"
"155774,1949.668912942912,66,4,5,1955,1,1,0,1,-9,-9,""-9"",2,886,1,1,1997,4,11,3,,,12,2,0"
"155817,7623.847477457934,32,1,11,1989,1,1,1,1,2,199,""CPT"",1,857,2,1,1987,2,5,11,,,29,2,5"
"155829,32625.15615737765,34,1,8,1987,1,2,0,1,-9,-9,""-9"",7,854,2,1,1991,4,11,6,3,,26,2,0"
"155834,2110.992777120508,31,1,11,1990,1,2,1,1,2,799,""TSH"",7,824,2,2,1973,10,11,,,,12,2,10"
"155835,7073.243847584515,35,2,12,1986,1,1,1,1,1,935,""DC35"",9,873,1,1,1997,1,11,3,,,12,2,0"
"155844,4201.996475427875,27,1,7,1994,1,2,1,1,2,798,""JHB"",7,881,1,1,1987,2,11,3,,,26,2,0"
"155851,203.1598498487944,50,3,-8,1971,4,1,1,1,2,523,""DC23"",5,882,1,1,1994,11,6,,,,12,2,2"
"155854,4965.691039397759,43,2,11,1978,2,1,1,1,2,299,""NMA"",2,877,1,1,1987,3,11,4,,,12,2,5"
"155923,1465.305399060988,26,1,8,1995,1,1,1,1,2,797,""EKU"",7,836,2,1,1974,11,3,2,5,,26,2,0"
"155947,7524.928799727811,26,1,-8,1996,1,2,0,1,-9,-9,""-9"",8,880,1,1,1994,3,11,9,7,10,33,2,0"
"155968,706.8140140013271,71,4,1,1950,1,1,1,1,-9,-9,""-9"",2,885,1,1,1995,4,9,6,11,,26,2,3"
"155973,2139.791309019868,44,2,3,1977,1,1,0,1,2,499,""MAN"",4,885,1,1,1995,4,9,6,11,,26,2,3"
"155996,4695.78012605152,37,2,7,1984,4,1,0,1,-9,-9,""-9"",7,829,1,1,1998,6,11,,,,12,2,0"
"156050,2139.791309019868,42,2,1,1979,1,1,1,1,2,499,""MAN"",4,800,2,1,1980,2,11,3,6,1,12,2,0"
"156101,12205.53571586513,-8,-8,4,-8,1,2,0,1,-9,-9,""-9"",9,802,2,1,2001,6,4,11,,,12,2,0"
"156112,7763.076235146419,68,4,-8,1948,1,1,0,1,1,556,""DC26"",5,871,1,1,1994,2,3,11,6,,26,2,2"
"156146,2184.392320254188,37,2,7,1984,1,2,0,1,1,935,""DC35"",9,872,1,1,1972,5,6,11,3,,25,2,0"
"156192,412.9513702452967,52,3,4,1969,3,1,0,1,2,798,""JHB"",7,847,2,1,1987,11,6,3,,,26,2,0"
"156215,1831.082971509763,54,3,2,1967,1,2,1,1,2,210,""DC10"",2,829,1,1,1998,6,11,,,,12,2,0"
"156225,12219.73367048528,18,1,10,2003,1,2,-9,1,2,638,""DC38"",6,855,2,1,1987,6,4,11,,,12,2,5"
"156229,7073.243847584515,46,2,3,1975,1,1,1,1,1,934,""DC34"",9,842,2,1,1999,4,8,11,3,,12,2,0"
"156235,4695.78012605152,41,2,3,1980,1,1,0,1,1,832,""DC32"",8,853,2,1,1999,6,4,11,,,27,2,0"
"156267,7524.928799727811,18,1,-8,2003,1,1,0,1,2,936,""DC36"",9,882,1,1,1994,11,6,,,,12,2,2"
"156279,157.2744565304275,34,1,5,1987,1,1,1,1,2,799,""TSH"",7,846,2,1,1996,8,11,,,,25,-3,0"
"156291,11147.64027906139,39,2,-8,1982,1,1,1,1,2,798,""JHB"",7,882,1,1,1994,11,6,,,,12,2,2"
"156301,11713.20574266651,41,2,3,1980,1,1,1,1,2,797,""EKU"",7,861,2,1,1981,4,11,3,2,6,26,2,0"
"156315,2610.649265048553,73,4,4,1948,4,2,0,1,2,798,""JHB"",7,887,1,1,1986,2,3,11,,,26,2,1"
"156416,1615.944425487535,38,2,11,1983,2,2,1,1,1,214,""DC14"",2,882,1,1,1994,11,6,,,,12,2,2"
"156504,11875.19454537025,31,1,8,1990,1,1,0,1,-9,-9,""-9"",5,890,2,1,1996,6,4,11,,,12,2,0"
"156546,2811.266961823875,62,4,6,1959,1,1,0,1,1,947,""DC47"",9,853,2,1,1999,6,4,11,,,27,2,0"
"156549,435.2795361771235,37,2,5,1984,4,2,0,1,2,215,""DC15"",2,879,2,1,1990,4,11,3,6,,12,2,3"
"156568,975.7490648737364,60,4,1,1961,1,2,0,1,1,212,""DC12"",2,884,1,1,1986,2,3,11,,,12,2,14"
"156583,2276.424467726778,51,3,1,1970,1,1,0,1,2,798,""JHB"",7,810,2,1,1993,6,4,5,11,,27,2,3"
"156584,6275.237387500658,45,2,7,1976,1,2,1,1,-9,-9,""-9"",7,839,2,1,1979,6,11,,,,12,2,0"
"156620,191.1345351564739,48,2,6,1973,4,1,1,1,2,416,""DC16"",4,827,2,2,1999,10,11,,,,12,2,1"
"156639,2139.791309019868,42,2,8,1979,1,1,1,1,2,499,""MAN"",4,827,2,2,1999,10,11,,,,12,2,1"
"156656,7623.847477457934,30,1,-8,1991,1,2,0,1,2,199,""CPT"",1,872,1,1,1972,5,6,11,3,,25,2,0"
"156679,1465.305399060988,19,1,5,2002,1,2,0,1,2,799,""TSH"",7,852,2,1,1996,8,11,,,,18,2,0"
"156741,3951.953117241019,27,1,-8,1995,1,2,1,1,2,831,""DC31"",8,867,2,1,1997,4,6,11,1,3,32,2,0"
"156745,3029.504111716699,53,3,2,1968,1,2,0,1,1,639,""DC39"",6,840,2,1,1986,11,3,4,,,12,2,6"
"156783,7524.928799727811,28,1,10,1993,1,1,1,1,2,799,""TSH"",7,809,1,2,1983,10,11,,,,12,2,2"
"156844,2509.362637785992,51,3,11,1970,4,2,0,1,2,260,""BUF"",2,885,1,1,1995,4,9,6,11,,26,2,3"
"156860,18046.93479749002,30,1,6,1991,1,2,1,1,2,832,""DC32"",8,827,2,2,1999,10,11,,,,12,2,1"
"156948,12365.40313749541,28,1,4,1993,2,1,1,1,2,103,""DC3"",1,808,2,1,1995,4,6,11,3,,12,2,4"
"156963,2509.362637785992,59,3,10,1962,4,1,1,1,2,199,""CPT"",1,841,2,1,1991,6,11,1,3,,33,2,0"
"156984,1349.937977474141,37,2,6,1984,-8,1,-8,1,-9,-9,""-9"",1,815,2,1,1984,3,11,6,,,12,2,0"
"156986,776.1072410201875,50,3,1,1971,4,1,1,1,1,947,""DC47"",9,823,1,1,1995,6,11,1,3,,32,2,4"
"157003,16110.94029587878,41,2,11,1980,1,1,1,1,-9,-9,""-9"",5,847,2,1,1987,11,6,3,,,26,2,0"
"157016,2233.443971691777,48,2,10,1973,4,2,0,1,2,309,""DC9"",3,809,1,2,1983,10,11,,,,12,2,2"
"157030,549.368241130382,33,1,6,1988,4,2,0,1,2,499,""MAN"",4,856,2,1,1986,3,11,5,9,,12,2,0"
"157041,13987.81540528042,30,1,1,1991,1,2,0,1,2,798,""JHB"",7,881,1,1,1987,2,11,3,,,26,2,0"
"157055,18046.93479749002,30,1,12,1991,1,1,0,1,2,831,""DC31"",8,882,1,1,1994,11,6,,,,12,2,2"
"157080,33572.25837296388,32,1,11,1989,1,1,1,1,1,543,""DC43"",5,883,1,1,1986,3,11,,,,25,2,4"
"157081,1084.328414675459,58,3,2,1963,1,1,-8,1,-9,-9,""-9"",5,844,2,1,1999,3,4,11,,,12,2,0"
"157141,2158.638915514583,60,4,-8,1961,1,2,0,1,1,935,""DC35"",9,887,1,1,1986,2,3,11,,,26,2,1"
"157170,18046.93479749002,25,1,12,1996,1,1,1,1,2,742,""DC42"",7,871,1,1,1994,2,3,11,6,,26,2,2"
"157181,138.045284196171,28,1,11,1993,1,1,1,1,2,799,""TSH"",7,846,2,1,1996,8,11,,,,25,-3,0"
"157204,3321.356275269359,24,1,3,1997,1,1,1,1,2,799,""TSH"",7,830,2,1,1995,3,6,11,,,6,2,0"
"157280,779.385948074369,51,3,-8,1970,4,2,0,1,-9,-9,""-9"",7,853,2,1,1999,6,4,11,,,27,2,0"
"157287,1353.03246479486,51,3,7,1970,2,2,1,1,2,199,""CPT"",1,861,2,1,1981,4,11,3,2,6,26,2,0"
"157297,2727.217210128245,67,4,1,1954,1,2,0,1,1,637,""DC37"",6,855,2,1,1987,6,4,11,,,12,2,5"
"157323,5705.566309369645,55,3,2,1966,2,2,0,1,2,199,""CPT"",1,882,1,1,1994,11,6,,,,12,2,2"
"157393,14935.18320889659,47,2,5,1974,4,1,1,1,2,213,""DC13"",2,857,2,1,1987,2,5,11,,,29,2,5"
"157466,11147.64027906139,32,1,1,1989,1,1,1,1,2,798,""JHB"",7,873,1,1,1997,1,11,3,,,12,2,0"
"157480,11875.19454537025,35,2,3,1986,1,1,1,1,1,543,""DC43"",5,857,2,1,1987,2,5,11,,,29,2,5"
"157483,7524.928799727811,45,2,9,1976,1,1,0,1,1,599,""ETH"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"157517,11713.20574266651,30,1,3,1991,1,1,0,1,2,637,""DC37"",6,841,2,1,1991,6,11,1,3,,33,2,0"
"157536,7513.711109962177,36,2,10,1985,1,2,0,1,2,637,""DC37"",6,853,2,1,1999,6,4,11,,,27,2,0"
"157539,2030.831656801033,43,2,12,1978,1,1,1,1,2,499,""MAN"",4,847,2,1,1987,11,6,3,,,26,2,0"
"157562,2159.658147370428,58,3,2,1963,5,2,0,1,2,936,""DC36"",9,892,2,1,1999,9,11,3,7,8,26,2,0"
"157593,6126.619283871191,18,1,12,2002,1,1,0,1,2,831,""DC31"",8,808,2,1,1995,4,6,11,3,,12,2,4"
"157611,6275.237387500658,40,2,12,1981,1,1,0,1,2,797,""EKU"",7,805,2,1,1991,6,4,11,,,25,2,5"
"157617,38.90120287566684,69,4,3,1952,1,2,0,1,2,798,""JHB"",7,836,2,1,1974,11,3,2,5,,26,2,0"
"157664,5967.612256781626,60,4,2,1961,4,1,1,1,2,832,""DC32"",8,804,1,1,1996,6,4,3,11,,12,2,2"
"157688,2727.217210128245,36,2,9,1985,1,1,1,1,2,742,""DC42"",7,873,1,1,1997,1,11,3,,,12,2,0"
"157716,4119.154183113366,73,4,6,1948,1,2,0,1,2,799,""TSH"",7,801,2,1,1988,2,3,11,,,11,2,1"
"157717,6520.684958069316,48,2,5,1973,1,1,0,1,2,742,""DC42"",7,857,2,1,1987,2,5,11,,,29,2,5"
"157735,13987.81540528042,29,1,11,1992,1,1,1,1,2,797,""EKU"",7,840,2,1,1986,11,3,4,,,12,2,6"
"157751,7524.928799727811,36,2,10,1985,1,1,1,1,2,742,""DC42"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"157779,2214.776106568025,33,1,3,1988,1,2,1,1,2,797,""EKU"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"157804,33572.25837296388,28,1,-9,1998,1,1,1,1,-9,-9,""-9"",5,829,1,1,1998,6,11,,,,12,2,0"
"157811,11713.20574266651,37,2,1,1984,1,1,1,1,2,797,""EKU"",7,824,2,2,1973,10,11,,,,12,2,10"
"157818,20880.35497763434,29,1,9,1992,1,2,0,1,-9,-9,""-9"",7,802,2,1,2001,6,4,11,,,12,2,0"
"157859,50.64484913860458,45,2,7,1976,1,1,1,1,1,523,""DC23"",5,836,2,1,1974,11,3,2,5,,26,2,0"
"157883,3690.229414610984,22,1,11,1999,1,2,0,1,2,797,""EKU"",7,839,2,1,1979,6,11,,,,12,2,0"
"157926,2159.658147370428,62,4,5,1959,1,2,1,1,2,947,""DC47"",9,867,2,1,1997,4,6,11,1,3,32,2,0"
"157928,8826.886063182414,39,2,2,1982,1,1,1,1,2,799,""TSH"",7,821,2,1,1997,11,5,4,6,,12,2,1"
"157934,5854.495231348619,27,1,12,1994,1,2,0,1,1,831,""DC31"",8,839,2,1,1979,6,11,,,,12,2,0"
"157950,4265.431045692947,38,2,6,1983,3,1,1,1,2,528,""DC28"",5,884,1,1,1986,2,3,11,,,12,2,14"
"157974,6275.237387500658,-9,-9,-9,-9,1,2,0,1,-9,-9,""-9"",4,886,1,1,1997,4,11,3,,,12,2,0"
"158017,2158.638915514583,46,2,11,1975,1,1,1,1,2,832,""DC32"",8,873,1,1,1997,1,11,3,,,12,2,0"
"158041,1866.032111937463,28,1,4,1993,1,1,1,1,2,640,""DC40"",6,821,2,1,1997,11,5,4,6,,12,2,1"
"158086,12205.53571586513,33,1,1,1988,4,1,1,1,2,599,""ETH"",5,829,1,1,1998,6,11,,,,12,2,0"
"158094,1681.695330416016,64,4,8,1957,4,2,1,1,2,499,""MAN"",4,839,2,1,1979,6,11,,,,12,2,0"
"158157,11147.64027906139,30,1,9,1991,1,1,1,1,2,935,""DC35"",9,856,2,1,1986,3,11,5,9,,12,2,0"
"158165,2276.424467726778,30,1,12,1991,1,1,1,1,2,599,""ETH"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"158169,11147.64027906139,27,1,7,1994,1,1,1,1,2,799,""TSH"",7,884,1,1,1986,2,3,11,,,12,2,14"
"158174,5854.495231348619,39,2,3,1982,1,1,1,1,2,523,""DC23"",5,815,2,1,1984,3,11,6,,,12,2,0"
"158206,4572.928541210504,32,1,12,1988,1,2,1,1,2,797,""EKU"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"158248,3333.095655785117,32,1,12,1988,2,1,1,1,2,199,""CPT"",1,871,1,1,1994,2,3,11,6,,26,2,2"
"158278,5216.558201114694,59,3,2,1962,1,2,-8,1,2,831,""DC31"",8,857,2,1,1987,2,5,11,,,29,2,5"
"158314,6583.585280169884,22,1,10,1999,1,2,0,1,-9,-9,""-9"",3,802,2,1,2001,6,4,11,,,12,2,0"
"158337,19361.51969301261,37,2,9,1984,2,2,1,1,2,102,""DC2"",1,825,2,1,1988,4,11,,,,27,2,1"
"158366,2146.703473795858,54,3,1,1967,4,2,1,1,-9,-9,""-9"",1,808,2,1,1995,4,6,11,3,,12,2,4"
"158367,11875.19454537025,30,1,5,1991,1,1,1,1,2,798,""JHB"",7,846,2,1,1996,8,11,,,,25,-3,0"
"158380,6275.237387500658,42,2,8,1979,1,2,1,1,2,799,""TSH"",7,825,2,1,1988,4,11,,,,27,2,1"
"158382,701.0727249342298,46,2,6,1975,2,1,0,1,-9,-9,""-9"",1,809,1,2,1983,10,11,,,,12,2,2"
"158393,11712.57142214348,29,1,1,1992,1,1,-8,1,-9,-9,""-9"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"158394,2780.57835944569,34,1,3,1987,1,2,1,1,2,637,""DC37"",6,850,2,1,1990,4,11,6,10,,27,2,1"
"158402,5577.523170273019,34,1,10,1987,1,2,1,1,2,199,""CPT"",1,855,2,1,1987,6,4,11,,,12,2,5"
"158431,9541.994460608874,27,1,4,1994,4,2,1,1,2,797,""EKU"",7,827,2,2,1999,10,11,,,,12,2,1"
"158447,131.9410124247313,18,1,10,2003,1,1,0,1,1,934,""DC34"",9,846,2,1,1996,8,11,,,,25,-3,0"
"158484,10083.47340240762,28,1,5,1993,2,2,0,1,2,639,""DC39"",6,889,2,1,1991,6,11,5,3,,12,2,8"
"158487,5500.519756529129,39,2,1,1982,1,1,0,1,2,830,""DC30"",8,827,2,2,1999,10,11,,,,12,2,1"
"158489,1465.305399060988,62,4,10,1959,1,2,1,1,2,797,""EKU"",7,870,2,1,1996,2,3,11,,,27,2,1"
"158492,164.9738222346797,59,3,6,1962,4,2,0,1,-9,-9,""-9"",2,811,1,1,2001,9,3,11,,,12,2,0"
"158557,759.2236581568711,43,2,1,1978,-8,1,1,1,2,309,""DC9"",3,831,1,1,1993,4,11,,,,12,2,2"
"158604,3623.621107299649,29,1,11,1992,1,2,1,1,2,499,""MAN"",4,879,2,1,1990,4,11,3,6,,12,2,3"
"158618,5854.495231348619,22,1,7,1999,1,2,1,1,2,797,""EKU"",7,853,2,1,1999,6,4,11,,,27,2,0"
"158619,11875.19454537025,33,1,10,1988,1,1,1,1,2,599,""ETH"",5,850,2,1,1990,4,11,6,10,,27,2,1"
"158635,11147.64027906139,32,1,6,1989,1,1,0,1,1,527,""DC27"",5,877,1,1,1987,3,11,4,,,12,2,5"
"158670,11147.64027906139,27,1,2,1994,1,2,0,1,3,799,""TSH"",7,846,2,1,1996,8,11,,,,25,-3,0"
"158707,2660.117456831792,32,1,6,1989,2,1,1,1,2,299,""NMA"",2,881,1,1,1987,2,11,3,,,26,2,0"
"158730,11713.20574266651,44,2,2,1977,1,1,1,1,2,798,""JHB"",7,821,2,1,1997,11,5,4,6,,12,2,1"
"158735,2159.658147370428,54,3,7,1967,4,2,0,1,2,640,""DC40"",6,804,1,1,1996,6,4,3,11,,12,2,2"
"158745,11713.20574266651,35,2,3,1986,1,1,1,1,2,798,""JHB"",7,807,1,1,1986,1,3,2,4,6,25,2,0"
"158752,1084.328414675459,61,4,6,1960,1,2,0,1,2,599,""ETH"",5,872,1,1,1972,5,6,11,3,,25,2,0"
"158757,17031.96665640478,26,1,1,1995,1,2,1,1,1,523,""DC23"",5,880,1,1,1994,3,11,9,7,10,33,2,0"
"158818,975.7490648737364,58,3,6,1963,1,1,0,1,-9,-9,""-9"",2,809,1,2,1983,10,11,,,,12,2,2"
"158845,1970.501286681704,38,2,6,1983,2,2,0,1,2,299,""NMA"",2,836,2,1,1974,11,3,2,5,,26,2,0"
"158855,1349.937977474141,51,3,5,1970,2,1,1,1,2,199,""CPT"",1,855,2,1,1987,6,4,11,,,12,2,5"
"158859,3811.6212852296,60,4,1,1961,1,1,1,1,1,521,""DC21"",5,818,2,1,1986,5,4,11,,,12,2,2"
"158872,4908.976155652709,31,1,10,1990,3,1,1,1,2,599,""ETH"",5,831,1,1,1993,4,11,,,,12,2,2"
"158919,4118.322076260632,37,2,5,1984,1,2,0,1,3,933,""DC33"",9,817,2,1,1984,4,11,,,,11,2,0"
"158920,15358.65453098614,44,2,6,1977,1,1,1,1,2,748,""DC48"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"159005,16110.94029587878,18,1,6,2003,1,2,1,1,2,199,""CPT"",1,839,2,1,1979,6,11,,,,12,2,0"
"159019,6275.237387500658,49,2,6,1972,1,2,0,1,2,935,""DC35"",9,885,1,1,1995,4,9,6,11,,26,2,3"
"159023,4022.737256101113,28,1,5,1993,2,2,1,1,-9,-9,""-9"",2,847,2,1,1987,11,6,3,,,26,2,0"
"159055,938.0680970658409,24,1,9,1997,1,1,0,1,2,599,""ETH"",5,887,1,1,1986,2,3,11,,,26,2,1"
"159086,1892.235639388819,20,1,8,2001,1,2,0,1,-9,-9,""-9"",4,829,1,1,1998,6,11,,,,12,2,0"
"159128,4201.996475427875,47,2,4,1974,1,1,1,1,2,599,""ETH"",5,815,2,1,1984,3,11,6,,,12,2,0"
"159149,1216.532187688994,63,4,11,1958,-8,2,0,1,2,199,""CPT"",1,821,2,1,1997,11,5,4,6,,12,2,1"
"159165,4675.039966875687,36,2,5,1985,1,1,0,1,1,947,""DC47"",9,831,1,1,1993,4,11,,,,12,2,2"
"159166,6553.202238760189,36,2,9,1985,2,2,1,1,2,499,""MAN"",4,867,2,1,1997,4,6,11,1,3,32,2,0"
"159169,144.5351416457019,69,4,4,1952,1,2,0,1,2,260,""BUF"",2,804,1,1,1996,6,4,3,11,,12,2,2"
"159229,4908.976155652709,22,1,8,1999,1,2,0,1,2,799,""TSH"",7,829,1,1,1998,6,11,,,,12,2,0"
"159245,6537.069391555775,34,1,1,1987,1,1,1,1,2,199,""CPT"",1,877,1,1,1987,3,11,4,,,12,2,5"
"159247,6520.684958069316,36,2,6,1985,1,1,1,1,2,742,""DC42"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"159286,644.8549825987679,32,1,4,1989,2,2,1,1,-9,-9,""-9"",1,800,2,1,1980,2,11,3,6,1,12,2,0"
"159295,6112.159146691236,49,2,3,1972,1,2,0,1,2,640,""DC40"",6,802,2,1,2001,6,4,11,,,12,2,0"
"159303,2874.967048484701,36,2,10,1985,1,1,1,1,2,199,""CPT"",1,824,2,2,1973,10,11,,,,12,2,10"
"159319,18046.93479749002,29,1,4,1992,1,1,1,1,2,832,""DC32"",8,830,2,1,1995,3,6,11,,,6,2,0"
"159323,4047.505046495447,57,3,6,1964,1,2,0,1,2,213,""DC13"",2,872,1,1,1972,5,6,11,3,,25,2,0"
"159326,4304.084268949053,57,3,2,1964,1,2,1,1,2,640,""DC40"",6,846,2,1,1996,8,11,,,,25,-3,0"
"159375,7229.761620096211,34,1,-9,1987,1,1,0,1,-9,-9,""-9"",5,875,1,1,1997,4,11,6,3,,12,2,0"
"159424,227.0980433334211,39,2,11,1982,2,1,1,1,2,299,""NMA"",2,818,2,1,1986,5,4,11,,,12,2,2"
"159428,4006.457575129475,33,1,5,1988,1,1,1,1,2,215,""DC15"",2,846,2,1,1996,8,11,,,,25,-3,0"
"159489,1465.305399060988,65,4,4,1956,1,2,1,1,2,799,""TSH"",7,829,1,1,1998,6,11,,,,12,2,0"
"159502,972.9006341060862,59,3,9,1962,4,1,0,1,2,199,""CPT"",1,853,2,1,1999,6,4,11,,,27,2,0"
"159508,942.9241264715912,28,1,3,1993,1,1,0,1,2,798,""JHB"",7,827,2,2,1999,10,11,,,,12,2,1"
"159530,607.321518894459,66,4,9,1955,1,2,0,1,2,599,""ETH"",5,846,2,1,1996,8,11,,,,25,-3,0"
"159540,1070.154053102199,30,1,-9,1991,1,1,0,1,-9,-9,""-9"",8,841,2,1,1991,6,11,1,3,,33,2,0"
"159574,5860.406664168729,22,1,5,1999,1,1,0,1,2,556,""DC26"",5,874,2,1,1986,2,11,6,,,25,2,0"
"159586,6094.608415897959,37,2,7,1984,2,1,1,1,2,104,""DC4"",1,885,1,1,1995,4,9,6,11,,26,2,3"
"159682,1199.476573910247,53,3,12,1968,2,2,0,1,2,798,""JHB"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"159701,8148.93802455947,49,2,3,1972,1,1,1,1,2,832,""DC32"",8,883,1,1,1986,3,11,,,,25,2,4"
"159745,1018.856023703971,36,2,-9,1985,2,2,1,1,-9,-9,""-9"",1,829,1,1,1998,6,11,,,,12,2,0"
"159781,4908.976155652709,30,1,-8,1991,1,2,-8,1,2,799,""TSH"",7,848,2,1,1995,4,11,,,,12,2,0"
"159812,1951.774621137085,63,4,1,1958,1,1,0,1,1,639,""DC39"",6,879,2,1,1990,4,11,3,6,,12,2,3"
"159877,4201.996475427875,38,2,-8,1983,1,2,0,1,1,599,""ETH"",5,817,2,1,1984,4,11,,,,11,2,0"
